car_brand;body_type;condition;num_seats;num_doors;mileage;first_reg;power_kW;transmission;displacement;fuel;fuel_eff;color;seller;brand;model;model_details;price;year_built;num_owners;co2_emission_gpkm;fuel_eff_combi_lpkm;fuel_eff_city_lpkm;fuel_eff_highway_lpkm
skoda;Kombi;Used_cars;5;4;6224;04/2021;85;Manual;999.0;Super95_E10_91;4,9 l/100 km (komb.)6,3 l/100 km (innerorts)4,1 l/100 km (außerorts);Blue;Retailer;Skoda ;Scala;1,0TSI Ambition  Bluetooth MFL PDC LED DAB;19980;2021;1;111;4;6;4
skoda;Smallcar;Used_cars;5;4;9;12/2021;81;Manual;999.0;Super95;4,6 l/100 km (komb.)5,6 l/100 km (innerorts)4 l/100 km (außerorts);Silver;Retailer;Skoda ;Fabia;III 1,0 TSI Style DAB LED KAMERA KEYLESS;18770;2021;1;104;4;5;4
skoda;Limousine;Used_cars;5;5;8692;07/2021;81;Manual;999.0;Super95_E10;5 l/100 km (komb.)6 l/100 km (innerorts)4 l/100 km (außerorts);Grey;Retailer;Skoda ;Scala;1.0 Ambition 81 KW LED Einparkhilfe;17490;2020;1;113;5;6;4
skoda;Limousine;Annual_cars;5;5;20;07/2021;70;Manual;999.0;Super95;4,7 l/100 km (komb.)6 l/100 km (innerorts)3,9 l/100 km (außerorts);Silver;Retailer;Skoda ;Scala;1,0 TSI Active DAB Alu Klima LED;17769;2021;1;106;4;6;3
skoda;Kombi;Used_cars;5;4;20700;06/2021;70;Automatic;1000.0;Super95;5 l/100 km (komb.)6,2 l/100 km (innerorts)4,3 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Combi 1.0 TSI DSG Clever Navi Pano PDC;19880;2021;1;131;5;6;4
skoda;Smallcar;Demonstration_cars;5;5;150;12/2021;59;Manual;999.0;Super95_PF;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;1.0 MPI Active (PJ);18490;2021;1;104;4;5;3
skoda;Limousine;Demonstration_cars;5;5;5633;10/2021;59;Manual;999.0;Super95;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Ambition 1.0 MPI Klimaanlage  Sitzh. LED;19970;2021;1;104;4;5;3
skoda;Kombi;Used_cars;5;4;6800;02/2021;70;Manual;999.0;Super95_E10_91;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Combi Style *Garantie bis Februar 2026*AHK;18990;2021;1;122;4;5;3
skoda;Kombi;Used_cars;5;5;10500;01/2021;70;Manual;999.0;Super95;4,5 l/100 km (komb.)5,3 l/100 km (innerorts)4 l/100 km (außerorts);Brown;Retailer;Skoda ;Fabia;1.0 TSI Ambition Garantie;15690;2021;1;103;4;5;4
skoda;Kombi;Used_cars;5;5;19548;03/2021;81;Manual;999.0;Super95;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;Combi DRIVE 125 TSI*Panodach LED ACC Navi;19980;2021;1;106;4;5;4
skoda;Smallcar;Used_cars;5;5;4359;03/2021;70;Manual;999.0;Super95_E10_PF;4,4 l/100 km (komb.)5,2 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;1.0 TSI Cool Plus KLIMA AHK BLUETOOTH Z;16760;2021;1;101;4;5;3
skoda;Limousine;Used_cars;5;5;37000;01/2021;110;Manual;1498.0;Super95;5,1 l/100 km (komb.)6,6 l/100 km (innerorts)4,3 l/100 km (außerorts);Silver;Retailer;Skoda ;Superb;1.5 TSI ACT Active;12000;2021;1;117;5;6;4
skoda;Kombi;Used_cars;5;4;10000;05/2021;70;Automatic;999.0;Super95_E10_91;4,9 l/100 km (komb.)6 l/100 km (innerorts)4,2 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Combi 1.0 TSI DSG Ambition PDC Klima Sitzh;19990;2021;2;111;4;6;4
skoda;Limousine;Used_cars;5;5;7500;07/2021;70;Manual;999.0;Super95;4,7 l/100 km (komb.)6 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Scala;Active Plus 1.0 TSI Klima BT-Freisprech.;18390;2021;1;106;4;6;3
skoda;Limousine;One_day_registered_cars;5;5;1100;07/2021;81;Manual;999.0;Super95;4,7 l/100 km (komb.)5,9 l/100 km (innerorts)3,9 l/100 km (außerorts);White;Retailer;Skoda ;Scala;1,0 TSI 81 kW (110 PS) Cool Plus;19390;2021;1;111;4;5;3
skoda;Limousine;Used_cars;5;5;10400;01/2021;44;Manual;999.0;Super95;4,8 l/100 km (komb.)5,7 l/100 km (innerorts)4,3 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Drive 125 1.0 MPI, ''5 Jahre Garantie ab EZ'' ACC;14950;2020;1;109;4;5;4
skoda;Limousine;Demonstration_cars;5;5;10100;09/2021;70;Manual;999.0;Super95;4,3 l/100 km (komb.)5,1 l/100 km (innerorts)3,8 l/100 km (außerorts);Silver;Retailer;Skoda ;Fabia;1.0 TSI Clever Klima PDC-vo Smartlink;17480;2021;1;99;4;5;3
skoda;Limousine;Demonstration_cars;5;4;1000;01/2021;44;Manual;999.0;Super95_E10_91;4,9 l/100 km (komb.)6,1 l/100 km (innerorts)4,2 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;"Active; Garantie bis 02.2026/100TKM";14500;2021;1;110;4;6;4
skoda;Limousine;Used_cars;5;5;115;07/2021;70;Manual;999.0;Super95;4,7 l/100 km (komb.)6 l/100 km (innerorts)3,9 l/100 km (außerorts);Silver;Retailer;Skoda ;Scala;"Active (NW1) + Alu 17""";17599;2021;1;106;4;6;3
skoda;Limousine;Used_cars;5;4;7;11/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;IV 1,0 TSI Ambition Neues Mod. DAB Link;18470;2021;1;104;4;6;3
skoda;Smallcar;Used_cars;5;4;6;12/2021;81;Manual;999.0;Super95;4,6 l/100 km (komb.)5,6 l/100 km (innerorts)4 l/100 km (außerorts);Silver;Retailer;Skoda ;Fabia;III 1,0 TSI Style DAB LED KAMERA KEYLESS;18770;2021;1;104;4;5;4
skoda;Limousine;Used_cars;5;5;4100;03/2021;70;Manual;999.0;Super95_91;4,6 l/100 km (komb.)5,5 l/100 km (innerorts)4,1 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;AZM Style Edt.: SOFORT+ NAVIGATIONSFUNKTION*+ W...;15998;2021;1;106;4;5;4
skoda;Kombi;Annual_cars;5;5;10900;05/2021;70;Manual;999.0;Super95_PF;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Combi Cool Plus 1.0 TSI 70 kW 5-Gang COOL;17449;2021;1;105;4;5;3
skoda;Kombi;Used_cars;5;4;8700;01/2021;70;Manual;999.0;Super95_E10_91;5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Brown;Retailer;Skoda ;Fabia;1.0l TSI 70kW AMBITION COMBI AHK/Shzg/PDC/;16850;2021;1;105;5;3;0
skoda;SUV;Demonstration_cars;5;5;7570;07/2021;70;Manual;999.0;Super95_91_PF;4,7 l/100 km (komb.)6 l/100 km (innerorts)4 l/100 km (außerorts);Black;Retailer;Skoda ;Kamiq;1.0 TSI Active Klima Einparkh. Sitzheiz. LED;19995;2021;1;111;4;6;4
skoda;Kombi;Used_cars;5;5;5691;06/2021;70;Manual;1000.0;Super95;4,5 l/100 km (komb.)5,7 l/100 km (innerorts)4 l/100 km (außerorts);Silver;Retailer;Skoda ;Fabia;Combi 1.0 TSI Ambition Klima+Sitzheizung+GRA;17580;2021;1;103;4;5;4
skoda;Limousine;Demonstration_cars;5;5;4182;10/2021;59;Manual;999.0;Super95;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Ambition 1.0 MPI Klimaanlage  Sitzh. LED;19970;2021;1;104;4;5;3
skoda;Smallcar;Used_cars;5;4;16100;06/2021;70;Manual;999.0;Super95;4,7 l/100 km (komb.)5,8 l/100 km (innerorts)4 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Best of Clever 1,0 TSI *PANO*NAVI*LED*ACC*;19350;2021;1;107;4;5;4
skoda;Smallcar;Demonstration_cars;5;5;4000;12/2021;59;Manual;999.0;Super95;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;Ambition Neues Model;17990;2021;1;104;4;5;3
skoda;Kombi;Used_cars;5;4;5600;02/2021;70;Manual;999.0;Super95_E10;4,7 l/100 km (komb.)5,8 l/100 km (innerorts)4 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;1.0l TSI Style LED AHK Allw.Reifen 1Hd;17690;2021;1;107;4;5;4
skoda;Smallcar;Used_cars;5;5;3300;11/2021;59;Manual;999.0;Super95;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Active 1.0 MPI *LED*RADIO*KLIMA*PDC*SHZ*;15880;2021;1;104;4;5;3
skoda;Smallcar;Annual_cars;5;5;12913;06/2021;70;Automatic;999.0;Super95;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4,1 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Ambition 1.0 TSI DSG 277,- 1200,- Anz. RFK PANORAM;19850;2021;1;108;4;5;4
skoda;Kombi;Demonstration_cars;5;4;5890;12/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Combi 1.0 TSI Cool Plus Klima Bluetooth;17980;2021;1;109;4;5;3
skoda;Limousine;Used_cars;5;5;5;10/2021;70;Manual;999.0;Super95_E10;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Ambition MJ 2021, Klima, Bluetooth, PDC;19290;2021;1;104;4;6;3
skoda;Limousine;One_day_registered_cars;5;5;0;07/2021;70;Manual;999.0;Super95;6 l/100 km (komb.)6 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Scala;Cool Plus 1.0 TSI EU6d LED LED-hinten LED-Tagfahrl;19690;2021;1;106;6;6;3
skoda;Limousine;Demonstration_cars;5;5;8500;01/2021;81;Manual;999.0;Super95_91_PF;4,6 l/100 km (komb.)5,6 l/100 km (innerorts)4 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;1.0 TSI Drive 125#sofort verfügbar;15980;2020;1;104;4;5;4
skoda;Smallcar;One_day_registered_cars;5;4;5;06/2021;70;Automatic;999.0;Super95_E10;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4,1 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;DSG STYLE+4 JAHR.GARANTIE 80tKM+KAMERA+ALU;19990;2021;1;108;4;5;4
skoda;Smallcar;One_day_registered_cars;5;4;20;10/2021;59;Manual;999.0;Super95_E10_91;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Ambition *KLIMA KAMERA MFL DAB**;17990;2021;1;104;4;5;3
skoda;Limousine;Demonstration_cars;5;5;2788;11/2021;70;Manual;999.0;Super95_PF;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);Silver;Retailer;Skoda ;Fabia;4 Ambition 1.0 TSI Colour-Concept Black;19990;2021;1;109;4;6;3
skoda;Limousine;Annual_cars;5;4;17991;06/2021;44;Manual;999.0;Super95_E10;4,9 l/100 km (komb.)6,1 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Active Cool Plus 1.0 MPI*MFL*SHZ*Klima*DAB*MAXI-DO;14280;2021;1;111;4;6;4
skoda;Kombi;Used_cars;5;5;8000;06/2021;70;Manual;998.0;Super95;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Private;Skoda ;Fabia;Combi 1.0 TSI Best of Clever;17990;2021;1;105;4;5;3
skoda;Smallcar;One_day_registered_cars;5;5;51;11/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;Style 1.0 TSI PDC SHZ KLIMAAUTO KAMERA;16450;2021;1;105;4;5;3
skoda;Kombi;Used_cars;5;5;12900;01/2021;70;Manual;999.0;Super95;4,7 l/100 km (komb.)5,8 l/100 km (innerorts)4 l/100 km (außerorts);Brown;Retailer;Skoda ;Fabia;Combi 1.0 Style Kamera PDC Shzg Garantie sofort ve;17489;2021;1;107;4;5;4
skoda;Smallcar;One_day_registered_cars;5;5;2000;12/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;1.0 TSI Style NEUES MODELL LED Smart-Link;19790;2022;1;109;4;6;3
skoda;Smallcar;Annual_cars;5;4;6290;07/2021;70;Automatic;999.0;Super95_91;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4,1 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Style DSG LED RFK Garantie bis 07/2026;17490;2021;1;108;4;5;4
skoda;Limousine;Demonstration_cars;5;5;4500;08/2021;44;Manual;999.0;Super95_E10;4 l/100 km (komb.)5 l/100 km (innerorts)4 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Cool Plus 1.0 MPI 44 kW 5-Gang Klima, Alu,;14450;2021;1;110;4;5;4
skoda;Kombi;Used_cars;5;5;14850;01/2021;81;Manual;999.0;Super95_91_PF;4,6 l/100 km (komb.)5,5 l/100 km (innerorts)4 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Combi 1.0 TSI Style;17990;2021;1;105;4;5;4
skoda;Smallcar;Annual_cars;5;5;18018;06/2021;70;Manual;999.0;Super95_E10;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;1.0 TSI Klimaautom. Android/Apple SHZ;17919;2021;1;105;4;5;3
skoda;Limousine;Demonstration_cars;5;4;1050;04/2021;70;Manual;999.0;Super95;4,5 l/100 km (komb.)5,7 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Drive Klima Einparkhilfe Sitzheizung Fenster el.;19980;2021;1;103;4;5;3
skoda;Smallcar;Used_cars;5;5;9847;06/2021;70;Automatic;999.0;Super95;4,8 l/100 km (komb.)5,9 l/100 km (innerorts)4,2 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;CLEVER TSI*DSG ACC LED Navi Panodach SHZ;18980;2021;1;111;4;5;4
skoda;Limousine;Used_cars;5;5;90;07/2021;70;Manual;999.0;Super95_91;4,7 l/100 km (komb.)6 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Scala;1,0 TSI Active schwenkb. AHK DAB Klima LED;18770;2021;2;106;4;6;3
skoda;SUV;Used_cars;5;5;479;03/2021;70;Manual;999.0;Super95_E10_PF;5,1 l/100 km (komb.)6,5 l/100 km (innerorts)4,2 l/100 km (außerorts);Silver;Retailer;Skoda ;Kamiq;1.0 LED KLIMA PORT NAVI PDC SITZHEIZUNG;19380;2021;1;121;5;6;4
skoda;Limousine;Annual_cars;5;5;67;11/2021;59;Manual;999.0;Super95;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;IV 1,0 MPI Ambition Neues Mod. Klima DAB Link LED;17469;2021;1;104;4;5;3
skoda;Limousine;Used_cars;5;4;3500;08/2021;70;Manual;999.0;Super95;4,5 l/100 km (komb.)5,7 l/100 km (innerorts)3,9 l/100 km (außerorts);Red;Retailer;Skoda ;Fabia;1.0 Ambition Klima PDC sofort verfügbar;15989;2021;1;103;4;5;3
skoda;Kombi;Used_cars;5;5;675;02/2021;44;Manual;999.0;Super95_E10;4,7 l/100 km (komb.)5,6 l/100 km (innerorts)4,2 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Ambition Combi (NJ5);13900;2021;1;108;4;5;4
skoda;Limousine;Used_cars;5;5;5000;07/2021;81;Manual;999.0;Super95;4,7 l/100 km (komb.)5,9 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Scala;1,0 TSI 81 kW (110 PS) Cool Plus;18790;2021;1;111;4;5;3
skoda;SUV;Used_cars;5;5;15877;03/2021;70;Manual;999.0;Super95_91_PF;4 l/100 km (komb.)6 l/100 km (innerorts)4 l/100 km (außerorts);Black;Retailer;Skoda ;Kamiq;1.0 TSI OPF Active Bluetooth LED Klima;19990;2021;1;110;4;6;4
skoda;Limousine;Demonstration_cars;5;5;3900;07/2021;44;Manual;999.0;Super95;4,9 l/100 km (komb.)6,2 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;1,0 ACTIVE Klima, 5 J. Garantie;12995;2021;1;125;4;6;4
skoda;Limousine;Demonstration_cars;5;5;27034;06/2021;85;Manual;999.0;Super95;4,9 l/100 km (komb.)6,3 l/100 km (innerorts)4,1 l/100 km (außerorts);Grey;Retailer;Skoda ;Scala;Cool Plus 1.0 TSI LED Sitzheizung PDC;17470;2020;1;111;4;6;4
skoda;Kombi;Used_cars;5;5;15200;01/2021;70;Manual;999.0;Super95;4,7 l/100 km (komb.)5,8 l/100 km (innerorts)4 l/100 km (außerorts);Brown;Retailer;Skoda ;Fabia;Combi 1.0 Active PDC Ganzjahresreifen 5J Garantie;14989;2021;1;107;4;5;4
skoda;Smallcar;Used_cars;5;5;14202;06/2021;70;Automatic;999.0;Super95;4,8 l/100 km (komb.)5,9 l/100 km (innerorts)4,2 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;CLEVER 1.0TSI*DSG ACC LED Navi Kamera SHZ;18980;2021;1;111;4;5;4
skoda;Limousine;Used_cars;5;4;57;10/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);Orange;Retailer;Skoda ;Fabia;IV 1,0 TSI Ambition Neues Mod. Klima DAB;18770;2021;1;104;4;6;3
skoda;Kombi;Used_cars;5;4;19600;01/2021;81;Manual;999.0;Super95_91;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Combi 1,0  Drive 125 Best Of, Panoramad;18700;2021;1;104;4;5;3
skoda;Kombi;Annual_cars;5;4;19990;03/2021;81;Manual;999.0;Super95_PF;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Silver;Retailer;Skoda ;Fabia;Combi Drive 125 BEST OF 110PS NAVI/KAMERA;19890;2021;1;104;4;5;3
skoda;Kombi;Used_cars;5;5;1200;02/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Combi 1.0 Style Navi Kamera PDC Shzg Garantie sofo;17789;2021;1;105;4;5;3
skoda;Limousine;Used_cars;5;5;27;07/2021;70;Manual;999.0;Super95_91;4,7 l/100 km (komb.)6 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Scala;1,0 TSI Active DAB Alu Klima LED;17770;2021;2;106;4;6;3
skoda;Limousine;Used_cars;5;5;6572;04/2021;70;Manual;999.0;Super95_91;4,6 l/100 km (komb.)5,5 l/100 km (innerorts)4,1 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;AZM Style Edt.: SOFORT/ nur diese Woche / begre...;15799;2021;1;106;4;5;4
skoda;Limousine;Used_cars;5;5;13000;01/2021;70;Manual;999.0;Super95;4,7 l/100 km (komb.)5,8 l/100 km (innerorts)4 l/100 km (außerorts);Red;Retailer;Skoda ;Fabia;1.0 TSI Monte Carlo Kamera LED PDC DAB SmartLink 5;16989;2021;1;107;4;5;4
skoda;Limousine;Used_cars;5;5;22911;07/2021;70;Automatic;999.0;Super95;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4,1 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;Best of Clever DSG Navi*DAB*LED*ACC*SmartLink*Pano;19690;2021;1;108;4;5;4
skoda;Limousine;Used_cars;5;5;1250;09/2021;70;Manual;999.0;Super95_E10;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Style 1.0 TSI LED/Climatronic/Kamera;17490;2021;1;105;4;5;3
skoda;Smallcar;Used_cars;5;4;1270;07/2021;44;Manual;999.0;Super95_E10_91;4,8 l/100 km (komb.)5,7 l/100 km (innerorts)4,3 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;Cool Plus/Klima,Bluetooth/elkr Fensterh.;14990;2021;1;109;4;5;4
skoda;Limousine;Used_cars;5;5;65;10/2021;70;Manual;999.0;Super95_91;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;IV 1,0 TSI Ambition Neues Mod. AHK Klima DAB Link;19470;2021;1;104;4;6;3
skoda;SUV;One_day_registered_cars;5;4;16;12/2021;70;Manual;999.0;Super95_E10;5,1 l/100 km (komb.)6,5 l/100 km (innerorts)4,2 l/100 km (außerorts);Red;Retailer;Skoda ;Kamiq;1.0 TSI 70kW,smart link,Plus Garantie11.24;19700;2021;1;115;5;6;4
skoda;Smallcar;Used_cars;5;4;12350;03/2021;70;Manual;999.0;Super95_E10_91;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Red;Retailer;Skoda ;Fabia;Ambition, S/S, Klima, Kamera, LMF;15850;2021;1;105;4;5;3
skoda;Smallcar;Demonstration_cars;5;4;8;06/2021;70;Automatic;999.0;Super95_E10;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4,1 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;DSG STYLE+bis 2025 GARANTIE+BLUETOOTH+ALU+;19990;2021;1;108;4;5;4
skoda;Limousine;Demonstration_cars;5;4;4890;12/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;1.0 TSI Ambition Climatronic PDC Smartlink;17740;2021;1;109;4;6;3
skoda;Limousine;Used_cars;5;4;5;11/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);Orange;Retailer;Skoda ;Fabia;IV 1,0 TSI Ambition Neues Mod. Klima DAB;18770;2021;1;104;4;6;3
skoda;Limousine;Used_cars;5;5;20981;06/2021;70;Manual;999.0;Super95_E10;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;1.0 TSI Clever Best of Navi LED ACC PDC;17490;2021;1;105;4;5;3
skoda;Limousine;Demonstration_cars;5;5;111;12/2021;81;Manual;999.0;Super95_PF;4,7 l/100 km (komb.)5,9 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Scala;1.0 TSi Cool Plus Bluetooth LED Klima;19950;2021;1;107;4;5;3
skoda;Limousine;Used_cars;5;5;1650;06/2021;70;Manual;999.0;Super95_E10_PF;5,2 l/100 km (komb.)6,7 l/100 km (innerorts)4,5 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;1.0 TSI Active MFL~USB~ISOFIX~START/STOP;15477;2021;1;119;5;6;4
skoda;Smallcar;Annual_cars;5;4;12220;06/2021;70;Manual;999.0;Super95_91;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;1,0 Drive BestOf/Navi/Pdach/Alu/ACC/Gar2026;17885;2021;1;105;4;5;3
skoda;Smallcar;Demonstration_cars;5;5;150;12/2021;59;Manual;999.0;Super95_PF;4,5 l/100 km (komb.)5,6 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;1.0 MPI Active (PJ);18490;2021;1;104;4;5;3
skoda;Kombi;One_day_registered_cars;5;5;0;09/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Combi 1.0 TSI Ambition*Sitzheizung*PDC*DAB;18480;2021;1;105;4;5;3
skoda;Smallcar;Used_cars;5;5;15975;05/2021;70;Manual;999.0;Super95_E10_PF;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;Best of Clever 1.0 TSI EU6d ACC Rückfahrkam. Panor;18895;2021;1;105;4;5;3
skoda;Smallcar;Used_cars;5;5;150;07/2021;70;Automatic;999.0;Super95;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4,1 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Style 1.0 TSI DSG;19990;2021;1;108;4;5;4
skoda;Kombi;Used_cars;5;5;17280;03/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;Combi 1.0 TSI ACTIVE AHK,;16570;2021;1;109;4;5;3
skoda;Limousine;One_day_registered_cars;5;4;150;10/2021;59;Manual;999.0;Super95;4,7 l/100 km (komb.)5,8 l/100 km (innerorts)4 l/100 km (außerorts);Silver;Retailer;Skoda ;Fabia;Active;17990;2021;1;107;4;5;4
skoda;Limousine;Used_cars;5;4;1001;07/2021;44;Manual;1000.0;Super95;4,9 l/100 km (komb.)6,2 l/100 km (innerorts)4,2 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;Active  ACT MP44/1.0 M5F Klima;13990;2021;2;110;4;6;4
skoda;Limousine;Used_cars;5;4;61;11/2021;70;Manual;999.0;Super95;4,6 l/100 km (komb.)6 l/100 km (innerorts)3,7 l/100 km (außerorts);Blue;Retailer;Skoda ;Fabia;IV 1,0 TSI Ambition DAB Link LED;18470;2021;1;104;4;6;3
skoda;Limousine;Used_cars;5;4;4965;07/2021;70;Automatic;999.0;Super95;4,7 l/100 km (komb.)5,7 l/100 km (innerorts)4,1 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;"Drive 125 1.0 TSI DSG +15""ALU+Smartlink+DA";17490;2021;1;108;4;5;4
skoda;Limousine;One_day_registered_cars;5;5;15;12/2021;81;Manual;999.0;Super95;5,1 l/100 km (komb.)6,6 l/100 km (innerorts)4,4 l/100 km (außerorts);Grey;Retailer;Skoda ;Fabia;Ambition 1,0TSI neues Modell PDC;19970;2021;1;115;5;6;4
skoda;Smallcar;Used_cars;5;5;205;06/2021;70;Manual;999.0;Super95_91;4,6 l/100 km (komb.)5,8 l/100 km (innerorts)3,9 l/100 km (außerorts);Black;Retailer;Skoda ;Fabia;III 1,0 TSI Style DAB LED KAMERA KEYLESS PDC SHZ;17770;2021;1;105;4;5;3
skoda;Smallcar;Used_cars;5;4;1200;07/2021;44;Manual;999.0;Super95_E10_91;4,8 l/100 km (komb.)5,7 l/100 km (innerorts)4,3 l/100 km (außerorts);White;Retailer;Skoda ;Fabia;Cool Plus/Blueth/Klima /ZV+Fu.;14990;2021;1;109;4;5;4
